Price,Close,High,Low,Open,Volume
Ticker,SBIN.NS,SBIN.NS,SBIN.NS,SBIN.NS,SBIN.NS
Date,,,,,
2025-02-06,737.4424438476562,755.6762909086074,735.2857374622155,753.8627308990996,32745391
2025-02-07,722.688720703125,744.9418982807152,717.3459883584466,744.8438308139157,37240692
2025-02-10,722.2965698242188,729.256846944206,718.963532464286,725.4335919181764,12667049
2025-02-11,716.7088012695312,725.5807064311172,712.2483766958933,722.9338420118377,13017060
2025-02-12,718.7184448242188,724.1591847308209,703.0333943785369,718.7184448242188,12697743
2025-02-13,713.3267211914062,722.9828066071801,711.8562476864424,719.9438519637431,12370571
2025-02-14,707.9349975585938,718.4733911976853,702.1021072520733,716.5617636405941,10417539
2025-02-17,713.375732421875,714.4050519193028,697.5436102537428,704.8959778549706,9093600
2025-02-18,711.5131225585938,713.9149079885333,703.2294429330741,713.3757463206829,8562003
2025-02-19,712.9835815429688,720.3849529544706,707.8369242269698,707.8369242269698,6766606
2025-02-20,715.3363647460938,717.100921006022,709.1113242684337,710.6308614417115,7423268
2025-02-21,707.7879028320312,717.2969766512275,705.8272715222472,712.983563836215,6571602
2025-02-24,702.2981567382812,705.5821902376468,696.5142704603655,696.5142704603655,6912148
2025-02-25,696.9064331054688,704.7979622750793,696.0241250697796,704.7979622750793,8599635
2025-02-27,690.0442504882812,703.5725952859297,687.2993186401222,701.9060466163252,12033139
2025-02-28,675.241455078125,687.5444053811439,669.1634856554016,687.1033111747046,15780609
2025-03-03,681.6134643554688,683.6721631354309,666.6146467698901,676.5648746220754,10598479
2025-03-04,701.9550170898438,704.3077986097232,678.4764450422322,679.3587530706169,14386214
2025-03-05,715.9735107421875,716.9048225760387,702.8863207536921,703.425482394221,10409805
2025-03-06,717.6400756835938,722.2475713084986,712.6894935069948,721.5123345545368,10928847
2025-03-07,718.3262939453125,720.3849328808595,713.6697945986864,717.6400610222238,7246729
2025-03-10,714.5521240234375,723.9631306303024,712.2973500895013,718.3263154629034,7400109
2025-03-11,715.4833984375,719.6007363944591,708.4741769972491,710.6308835302965,5538789
2025-03-12,708.8172607421875,722.4926768362947,704.8959979099689,716.2186323712558,5547762
2025-03-13,713.5227661132812,717.0519385721029,710.2387324158618,711.6111983443574,5908337
2025-03-17,708.915283203125,716.8558160007225,708.0819790039528,714.5520981665495,5149563
2025-03-18,708.915283203125,708.915283203125,708.915283203125,708.915283203125,0
2025-03-19,730.4331665039062,734.5505041985215,724.551272606947,725.0414304316936,7604850
2025-03-20,734.7955932617188,737.8836115337692,729.5509283979652,733.2761159507572,6963197
2025-03-21,738.373779296875,740.7265010195747,732.2958101375568,735.1877533491547,9577327
2025-03-24,765.4304809570312,767.5381836299999,740.236355685803,743.0792951283579,12095064
2025-03-25,757.636962890625,770.52813824643,754.05884649493,768.4694992151382,15190143
2025-03-26,748.961181640625,760.7739736513279,746.4613886162912,756.8037071028305,7711852
2025-03-27,757.0977783203125,760.528883157817,745.5300654063271,748.765095143516,15648616
2025-03-28,756.3135375976562,763.2737549045355,751.9021170931981,756.9017030647627,7628185
2025-04-01,756.5096435546875,767.3421201573958,748.1769600397238,751.7060726537488,7011125
2025-04-02,760.6759643554688,761.7052838533914,749.2552627425828,757.0977881876627,5458436
2025-04-03,763.8619995117188,769.2537358201085,754.7940793566994,754.8430831745769,7956680
2025-04-04,752.34326171875,767.4891505617313,749.9414763962274,763.7639032041603,8231194
2025-04-07,732.1978149414062,738.8639496862081,715.6304557983397,715.6304557983397,14923235
2025-04-08,753.4706420898438,758.764370936846,743.2263906334504,745.0399507907015,12911288
2025-04-09,727.59033203125,752.8334615673064,726.4139412123398,751.9021496759307,11319387
2025-04-11,739.0109252929688,744.7458077183372,731.3154714106737,744.0595747998677,9360327
2025-04-15,748.4710083007812,755.5292930373557,742.1969641274441,754.8430601068783,7859090
2025-04-16,756.5586547851562,759.4996019368964,745.5301029661306,748.4710501178707,12536694
2025-04-17,781.7527465820312,785.2328552596965,752.0491936119853,756.8037006997325,27034818
2025-04-21,800.6238403320312,808.1232195009724,785.6250221604275,787.1935033394458,16398507
2025-04-22,806.211669921875,819.0537818863039,797.9769939622398,804.986275275127,25117557
2025-04-23,797.4378051757812,814.6423334645151,794.1537117339047,809.740755044151,12104382
2025-04-24,797.3887939453125,802.8785377915959,795.1830836766543,796.7515648231008,12713521
2025-04-25,782.9291381835938,802.8785382468371,771.508436630355,798.9572755447768,13131038
