Price,Close,High,Low,Open,Volume
Ticker,ITC.NS,ITC.NS,ITC.NS,ITC.NS,ITC.NS
Date,,,,,
2025-02-06,417.63677978515625,426.06336046890937,414.8910439076552,426.06336046890937,17469129
2025-02-07,407.9319763183594,421.8026990259945,405.6122866178601,416.5952582972785,18875982
2025-02-10,404.47613525390625,410.25163731299205,403.8133585122395,404.2867622150675,12227140
2025-02-11,396.0495300292969,407.6479208598988,395.2920956552102,405.99100788409856,14288751
2025-02-12,394.22222900390625,397.97305679084684,392.01021063862936,397.34792371808146,13884574
2025-02-13,394.0299072265625,398.1173542751768,393.3566689137098,394.27034528824566,12989029
2025-02-14,394.558837890625,400.2812751894459,392.77959046029304,396.0014661827297,14124236
2025-02-17,392.97198486328125,395.6648794892229,391.1927372870501,394.12606998139194,11975265
2025-02-18,389.7500915527344,395.1359099155748,388.54790126416947,392.39491018757707,12998403
2025-02-19,390.8561096191406,393.1643091555031,389.0287862091182,389.31730014478245,7079032
2025-02-20,386.6724853515625,388.45173290704383,381.0462580968928,384.6528290808348,15355585
2025-02-21,385.5664367675781,387.8265602235753,383.93147569860434,386.67244588636703,8240986
2025-02-24,386.5282287597656,387.97085715475134,383.4987150003656,384.70090532952037,7037625
2025-02-25,389.3653869628906,391.43314833834296,385.1817589914161,386.62438730224534,15760891
2025-02-27,386.23968505859375,390.9522649156751,384.2199995911739,389.36537967354076,19051003
2025-02-28,379.8921203613281,387.10526188717614,377.1992259318174,383.73912917511376,31954776
2025-03-03,382.2484436035156,383.73914785126925,376.2374920394293,380.8058152281349,10702826
2025-03-04,379.74786376953125,382.00798731989397,377.82435936077115,380.2768157418011,13404774
2025-03-05,389.5577087402344,396.9632122658291,379.4112349821189,379.4112349821189,15665018
2025-03-06,390.1828918457031,394.0299007695933,385.22984437591543,393.5009194323491,17869996
2025-03-07,388.45172119140625,390.3271497866334,386.33588388818345,388.11510203965406,11180761
2025-03-10,389.5096435546875,391.2888910064267,385.0855775356017,385.7107105996322,9785018
2025-03-11,390.66375732421875,392.7795945645392,385.8549963002887,386.1435102215853,11099475
2025-03-12,396.6266174316406,397.49218857653574,388.54790449537103,390.8561039985411,13844306
2025-03-13,396.28997802734375,398.5501015432174,392.5872555772619,397.20365434770144,8196569
2025-03-17,392.3468322753906,400.32936400980094,391.4331559206942,397.20366927579045,5257805
2025-03-18,393.45281982421875,396.1938193871978,392.1544485206658,394.318390909805,13861897
2025-03-19,387.63421630859375,395.0397200620695,387.20144542451675,394.3184059049263,12830387
2025-03-20,388.49981689453125,391.0965302508203,386.5282072542035,389.50964497469676,16994037
2025-03-21,390.0386047363281,391.9140333230442,386.3358821349048,390.4233291082126,25302035
2025-03-24,395.1839904785156,397.05941909108105,390.0867153346264,391.433162603734,14362572
2025-03-25,394.12603759765625,399.36759879824183,393.06813366389935,396.2419041658655,20338110
2025-03-26,391.769775390625,395.47252733324694,390.71184207125464,394.60692684899476,13891436
2025-03-27,393.7894592285156,394.9916495065971,390.1347831729387,392.39490676580164,18642328
2025-03-28,394.0779724121094,399.7042287729926,392.5391629889967,395.18398159578936,12981873
2025-04-01,391.0965576171875,398.55013776479905,390.08672946636085,394.12607142001764,15206240
2025-04-02,393.40472412109375,394.31840044763595,390.51946753245255,391.48121972866625,8001323
2025-04-03,393.7413330078125,394.51075235495847,391.1446197558559,391.4812095354885,7059566
2025-04-04,394.0299072265625,397.0113157111547,389.02878380341224,391.9140405436106,18627592
2025-04-07,390.51947021484375,392.49107984083315,375.2276160600784,375.2276160600784,26762866
2025-04-08,396.7708740234375,399.89656879675374,391.6735989024767,396.145740938844,18600796
