Price,Close,High,Low,Open,Volume
Ticker,KOTAKBANK.NS,KOTAKBANK.NS,KOTAKBANK.NS,KOTAKBANK.NS,KOTAKBANK.NS
Date,,,,,
2025-02-06,382.74871826171875,383.5577830216854,378.85321562439157,382.9584678892273,15969855
2025-02-07,385.4056396484375,391.66840779195957,381.1405377105844,383.7575459772404,22070870
2025-02-10,391.5785217285156,392.5474058579458,384.26694441049216,386.61424415523874,17846865
2025-02-11,383.2781066894531,393.64615788890933,380.8808766420632,392.4675241006207,17533410
2025-02-12,388.3422546386719,389.35107073400496,380.551219297313,384.2469703482383,16095020
2025-02-13,394.1056213378906,398.1010149284876,391.6584305706764,392.14788701357963,63391865
2025-02-14,390.03033447265625,394.34533639696,386.22472450464596,394.34533639696,13050240
2025-02-17,388.6119384765625,392.33765381361036,386.08485335823747,390.5497067234525,11500595
2025-02-18,392.2178039550781,392.74719237335864,387.3833510062412,387.9627001326211,21720625
2025-02-19,396.5428161621094,398.5205469745791,391.9481074098399,392.3376729187464,19570825
2025-02-20,393.6561279296875,396.01342600238104,391.5485724391979,396.00342776401135,23621860
2025-02-21,390.16015625,395.21435716360884,386.4544372461792,393.65612562632293,20042760
2025-02-24,392.76715087890625,393.54625137553006,386.26463834164787,387.21355647067867,11090405
2025-02-25,392.9969177246094,395.45407626948156,391.2688990077135,393.3464902809318,20099470
2025-02-27,389.0614318847656,394.5450995905187,387.53319512337055,393.94578448199593,18540340
2025-02-28,380.1517028808594,386.9638561768171,378.34378974407076,386.9638561768171,34851575
2025-03-03,382.4790344238281,384.28694754992296,378.6034978389065,380.6710908152998,13038950
2025-03-04,381.1205749511719,382.7587008808819,378.91312862717086,379.7921200545828,15860250
2025-03-05,386.17474365234375,390.28002621588877,378.6434185689396,380.18165356083995,19058440
2025-03-06,383.8973693847656,388.5420080940458,381.5301036835318,388.35222446983926,25965465
2025-03-07,386.63421630859375,387.67302715562533,381.5700782044857,382.9584615974769,13901690
2025-03-10,383.9073791503906,387.5631678619506,382.8286058348833,386.05489706084006,11142670
