Price,Close,High,Low,Open,Volume
Ticker,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS
Date,,,,,
2025-02-06,3946.366943359375,4001.221226388129,3916.209217331792,3968.2602324120217,2284536
2025-02-07,3894.799072265625,3953.374842814853,3874.1140268953372,3953.374842814853,1548940
2025-02-10,3902.096923828125,3916.644230568612,3880.2520112210996,3905.045086746592,1339511
2025-02-11,3831.14892578125,3905.045090759602,3822.884488602531,3884.1665374644367,1810908
2025-02-12,3818.1962890625,3887.404606196338,3808.5303361658844,3838.446649169052,1678002
2025-02-13,3779.532470703125,3851.3505477933163,3771.896462322554,3835.4501025039126,2277310
2025-02-14,3803.4072265625,3816.1178590800137,3769.7212893647547,3793.8861694247853,1681975
2025-02-17,3774.071533203125,3802.5860959459837,3727.3849307355754,3727.674956536778,1799806
2025-02-18,3743.816650390625,3793.3062796669183,3735.4073189681676,3768.174803332807,2149879
2025-02-19,3657.693359375,3745.508400554833,3642.2759755929487,3742.850263486918,4366672
2025-02-20,3653.150146484375,3661.4629603766616,3625.988960412709,3635.848185178673,2888572
2025-02-21,3659.52978515625,3689.4942392872176,3648.8972369162293,3649.960586134303,1833931
2025-02-24,3552.817626953125,3637.491230016548,3547.4045991108223,3618.1109478843173,2508516
2025-02-25,3508.305908203125,3535.8054964280086,3500.283120267886,3503.907852529123,4101954
2025-02-27,3491.87353515625,3516.4733357865325,3480.4192876480943,3491.0518348426112,3823856
2025-02-28,3366.892822265625,3479.7428149447355,3341.5196975733197,3465.1955095907815,7085018
2025-03-03,3376.36572265625,3405.5568531975428,3360.0301206751515,3368.584583379958,4990439
2025-03-04,3414.06298828125,3432.3799220820893,3348.576156481458,3357.952083726606,2797737
2025-03-05,3428.56201171875,3480.081589993446,3403.237261275363,3403.237261275363,2501894
2025-03-06,3481.28955078125,3488.877181911339,3417.9775618337376,3438.1793081878077,2786513
2025-03-07,3490.56884765625,3503.9079097926337,3454.998093954285,3479.743027656133,2051315
2025-03-10,3469.73876953125,3501.1049762137254,3462.9244613654673,3486.0259949428714,1004626
2025-03-11,3455.8681640625,3468.8688234276665,3419.4757100500633,3439.146018462038,1995450
2025-03-12,3389.076416015625,3450.020297279617,3370.3729384283747,3445.912267227522,3174167
2025-03-13,3393.7646484375,3406.572036816029,3367.714950970284,3385.3069391309236,1693004
2025-03-17,3380.8603515625,3412.5163478055665,3361.1902786941764,3372.4510196048896,2690906
2025-03-18,3380.8603515625,3380.8603515625,3380.8603515625,3380.8603515625,0
2025-03-19,3380.280517578125,3428.5135286476893,3347.077874633433,3428.5135286476893,3051244
2025-03-20,3444.123779296875,3459.3960314822807,3394.68252652922,3394.68252652922,2845192
2025-03-21,3458.574951171875,3495.45046975286,3349.2529215882914,3358.918875185949,4161925
2025-03-24,3507.725830078125,3527.831058731868,3447.4587570622184,3479.7429444303652,1834751
2025-03-25,3535.563720703125,3586.068321730188,3516.473464812513,3523.239631457287,3135390
2025-03-26,3514.346923828125,3557.5536826670163,3504.7293486525073,3525.897689430406,1734499
2025-03-27,3529.23291015625,3540.6387825331667,3489.892526436254,3494.097310621218,2528474
2025-03-28,3485.6875,3538.656968927356,3471.9135171595426,3529.0393930182477,2051919
